,url,agent,agentNumber,amenities,baths,beds,currency,description,features,garage,imgUrls,listingType,price,priceChange,priceDiff,priceStatus,pricingCriteria,propertyId,propertyTitle,size,city,neighbourhood
390,https://www.ethiopianproperties.com/property/factory-shade-salelease-hawassa/,Agent Admin,+251-911-088-114,[],,,USD,"This factory shade sits on about 1,000 square meters, which was built to operate as an Avocado Oil Factory. The total area of the property is 4,000 square meters.
It is located in Hawassa industrial area, where all the big companies have factories and warehouses.
The perimeter wall has been completed but no gates have been installed yet.
The property has all the ownership documents and certificates for an Avocado Factory.
The owners are selling the property since they didn’t succeed to raise enough money to complete it.
This is a great investment opportunity, who wants to enter into the manufacturing business very quickly. 
Monthly Rent for Long-term Lease:  ~15K USD per month
Selling Price:  950,000.00 USD (negotiable)","['Asphalted access roads', 'Water pump', 'Water tank']",,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/08/photo_2018-03-09_10-15-11.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/photo_2018-03-09_10-16-33.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/photo_2018-03-09_10-16-44.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/photo_2018-03-09_10-16-49.jpg']","For Rent, For Sale",950000.0,False,0.0,,,1312,Factory Shade for Sale/Lease in Hawassa,4000Sq M,Southern Nations,Hawassa
391,https://www.ethiopianproperties.com/property/well-built-mansion-rent-addis-ababa-bole/,Agent Admin,+251-911-088-114,[],6.0,6.0,USD,"Well lit
Accessible location
Well maintained
The furniture is not included","['3 Phase electric meter', 'Asphalted access roads', 'basement', 'Fire Place', 'fitted wardrobes', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Steam and sauna bath', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0010.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0011.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0009.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0001.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0002.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0008.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0007.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0003.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0006.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/03/IMG-20180323-WA0004.jpg']",For Rent,12000.0,False,0.0,,Per Month,1267,"Well Built Mansion For Rent in Addis Ababa, Bole",800Sq M,Addis Ababa,Bole
392,https://www.ethiopianproperties.com/property/luxurious-apartment-rent/,Agent Admin,+251-911-088-114,[],2.5,2.0,USD,"If you are some one who wants only the best, this is a great opportunity for you. Only one unit available in a luxurious apartment, which is second to none in terms of quality, location, style and amenities available. European standard finishing with quality material all imported from Italy. There is gym,spa and cafe services in the building. If you need to have a staying maid, there is an attached service quarter with bedroom, bathroom, secondary kitchen, and laundry room. Hurry up and call us to arrange a viewing.","['Asphalted access roads', 'fitted wardrobes', 'Furnished', 'generator', 'gym', 'Steam and sauna bath']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180404_114848.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180404_115108.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180404_115209.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180404_115103.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180404_115119.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180404_115122.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180404_115127.jpg']",For Rent,4600.0,False,0.0,,Per Month,1269,Luxurious Apartment for Rent,278Sq M,Addis Ababa,Bole
393,https://www.ethiopianproperties.com/property/brand-new-grade-building-addis-ababa-bole-area/,Agent Admin,+251-911-088-114,[],4.0,,USD,"•	Number of Floors: 11 Floors (Basement + Ground + 9 Floors)
•	Basement and Surface Parking (basement parking reserved for tenants only –  3 cars per floor, surface parking can be used on first-come first-served basis)
•	2 Schindler elevators (capacity:10 persons)
•	Two sets of staircases (done properly)
•	Server room (1 per floor)
•	Suspended ceiling
•	Great quality ceramic floor tiles
•	Data/power connection points every four meters
•	Kitchen equipped with sink, stove and space for a fridge (1 per floor)
•	Fire hydrant and pump on every floor
•	Janitorial room equipped with sink and garbage shoot (1 per floor)
•	Two rest rooms for gents (one is handicap compliant) + 2 urinals  (per floor)
•	Two rest rooms for ladies (one is handicap compliant) – (per floor)
•	Hand drier/hand wash basin
•	Good natural light (big windows on 3 directions)
•	Ground Floor: High-end coffee shop and another space for one more retail shop
•	 All the other floors will be offices (big companies will occupy at least one floor)
•	Smoke detector on every floor
•	There will be emergency manuals
•	There will be CCTV cameras available on the ground floor and the garage area
•	The security personnel will use handheld security scanners to search incoming visitors to the building
•	Available floors: 4 – 6
•	Size of floor: 477 m2
•	Size of usable space: 429 m2
•	24/7 Security
•	Common area cleaning
•	Backup generator with enough capacity to run both the elevators
•	Expected completion: 2 months
•	Garden and green roofs (unique to this building)
•	Water meter available per floor
•	Electricity: pre-paid/rechargeable card available per floor
•	Rent: 299 Birr per floor per month (costs of security and common area cleaning are included)
•	Additional Cost: generator maintenance cost: must contribute 300 – 500 Birr per floor per month, utilities will be paid by each tenant
•	Other Tenants: BGI/Castel, high-end coffee shop, high-end dental clinic, a TV station
•	Very professional and organized landlords","['3 Phase electric meter', 'Asphalted access roads', 'basement', 'Ceramic floors', 'Emergency Exit', 'Fire Alarm', 'generator', 'Lawn', 'Water pump', 'Water tank']",30.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_121649.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_121618.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_120912.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_120922.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_120947.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_121005.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_121013.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180813_121029.jpg']",For Rent,11.0,False,0.0,, Per Sq M  Per Month,1313,Brand New Grade A Office Building in Addis Ababa Bole Area,477Sq M,Addis Ababa,Bole
394,https://www.ethiopianproperties.com/property/family-friendly-luxurious-apartments-rent/,Agent Admin,+251-911-088-114,[],3.5,3.0,USD,"• Brand new and luxurious apartments
• Only 7 units in the building
• Main Apartment: 3 en-suite bedrooms, Master bathroom with Jacuzzi and Italian shower, other bathrooms with Italian showers, walk-in closet in master bedroom, modern cupboards in the other bedrooms, guest bathroom, beautiful open kitchen equipped with fridge, stove and microwave, very big living/dining area, spacious balconies
• Maid quarter: secondary kitchen, bedroom with bathroom, laundry room with washer/dryer/washing basin, big storage shelves, has its own separate access but it also has a connecting door to the main kitchen in the apartment
• Other amenities/common area: sauna, steam, massage, resting area, showers, toilets, big lounge with kitchen, bathroom and nice indoor garden (ideal for organizing big parties), basement parking, gym, back-up generator, Schindler elevators, 24/7 security
• Rent: 3,000 USD (other similar units, which were built earlier go for 4,500 to 5,500 USD. This is much cheaper since the owner wants to rent them out very quickly)","['3 Phase electric meter', 'Asphalted access roads', 'basement', 'Ceramic floors', 'Emergency Exit', 'Fire Alarm', 'fitted wardrobes', 'generator', 'gym', 'Jacuzzi', 'Laundry Room', 'walk-in closet', 'Water pump', 'Water tank', 'Wifi']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131634.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131617.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131836.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131915.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_132016.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131857.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131936.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131741.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131720.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131342.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_130946_001.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131001.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131116.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131103.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131212.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131230.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_131248.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_132812.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/20180810_132931.jpg']",For Rent,4000.0,False,0.0,,Per Month,1314,Family-friendly Luxurious Penthouse for Rent,300Sq M,Addis Ababa,Cazanchis
395,https://www.ethiopianproperties.com/property/furnished-house-lease-bole-area/,Agent Admin,+251-911-088-114,[],2.0,4.0,USD,This double story house is fully furnished and is located in a quiet neighborhood not far from Dembel City Center. The property has very big compound and nice matured garden.,"['2 Stories', 'Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Furnished', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Water pump', 'Water tank']",3.0,[],For Rent,2500.0,False,0.0,,Per Month,1309,Furnished House for Lease in Bole Area,700Sq M,Addis Ababa,Bole
396,https://www.ethiopianproperties.com/property/cozy-house-hills/,Agent Admin,+251-911-088-114,[],2.0,4.0,USD,"This cozy house which consists of 3 bedrooms, 2 bathrooms and an office is situated on the hill away from the hustle and bustle of city life. It has been a residence of a diplomatic family for the last 3 years who took a great care of it.  It has nice bathrooms and kitchen.
The terrace offers amazing view of Addis Ababa. There is also a nice garden, covered parking and 3 service rooms.","['2 Stories', '3 Phase electric meter', 'Asphalted access roads', 'fitted wardrobes', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Plastic floor tiles', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/DSC08130.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/2-2.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/4.5.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/6.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/3-1.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/4-2.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/4.7.jpg']",For Rent,3500.0,False,0.0,,Per Month,1277,Cozy House for rent on the hills,350Sq M,Addis Ababa,British Embassy Area
397,https://www.ethiopianproperties.com/property/old-house-plot-land-sale-kality/,Agent Admin,+251-911-088-114,[],,,USD,"The total area of the property on the title deed is 240 square meters but there is 60 square meters extra land that has not been included on the title deed, which makes the total usable land 300 square meters. There is an old house on the property, which is currently rented for 8,000 Birr per month. The property is located in a lively part of Kality close to the Kality Bus Station and the Akaki Kality Sub-City Administration office and it is suitable both for residential or commercial purpose.",[],,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1-8.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/2-4.jpg']",For Sale,92000.0,False,0.0,,,1276,Old House (Plot of Land) for Sale in Kality,240Sq M,Addis Ababa,Kality
398,https://www.ethiopianproperties.com/property/recently-renovated-house-rent-fully-furnished/,Agent Admin,+251-911-088-114,[],2.0,3.0,USD,"This bungalow has been completely renovated recently and it is fully furnished with great quality furniture.  If you have the slightest idea about the real estate market in Addis Ababa, you will quickly realize that we are offering great value for money.","['Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Furnished', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0020.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0021.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0010.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0007.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0016.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0019.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0018.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0011.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0017.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0014.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0013.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0015.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/08/IMG-20180710-WA0008.jpg']",For Rent,2200.0,False,0.0,,Per Month,1311,Recently Renovated House for Rent (Fully Furnished),500Sq M,Addis Ababa,Bole
399,https://www.ethiopianproperties.com/property/4-bedroom-house-let-jack-ross/,Agent Admin,+251-911-088-114,[],2.0,4.0,USD,"If you are looking for a nice house located in a family friendly gated community, here is a great 4 bedroom house. It is located in the popular gated community of Jack Ross. It is currently under major renovation and it should be completed in a few days. New kitchen cabinets have been installed.
There is a tennis court and a small play ground on the compound.","['2 Stories', 'Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Gated Community', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180421_151416.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180421_150902.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180421_151113.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180421_151208.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180421_151237-1.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180421_151231.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180421_151017.jpg']",For Rent,3000.0,False,0.0,,Per Month,1275,4 Bedroom House for Let in Jack Ross,400Sq M,Addis Ababa,Jack Ross
400,https://www.ethiopianproperties.com/property/4-bedroom-4-bathroom-house-rent/,Agent Admin,+251-911-088-114,[],4.0,4.0,USD,This 4 bedroom and 4 bathroom house is located in a nice neighborhood and has previously served as staff residence to the US embassy for many years. It is currently under major renovation with expected completion in a week or so. The owners are willing to make the current garden bigger and perform additional improvements per the interest of a potential tenant.,"['3 Phase electric meter', 'Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Jacuzzi', 'Lawn', 'Parquet Floor', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0046.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180424-WA0004.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0033.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0037.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0045.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180424-WA0009.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0035.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0036.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0038.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0042.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0043.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0043-1.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0044.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180426-WA0040.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180424-WA0010.jpg']",For Rent,3600.0,False,0.0,,Per Month,1274,"4 Bedroom, 4 bathroom House for Rent",800Sq M,Addis Ababa,Bole
401,https://www.ethiopianproperties.com/property/1-2-bedroom-serviced-apartments-let/,Agent Admin,+251-911-088-114,[],2.0,2.0,USD,"This modern apartment complex has 1 bedroom, 2 bedroom and a 3 bedroom penthouse units. All units are fully furnished and have modern open kitchen, balconies, Jacuzzi tub and/or modern shower boxes and wall to wall cupboards. 
Other services and amenities available on site include backup generator, gym, laundry service, small canteen, housekeeping service, 24/7 security and dedicated parking.
Price of 1 bedroom is 1,500 USD
Price of 2 bedroom is 2,500 USD","['3 Phase electric meter', 'Asphalted access roads', 'Emergency Exit', 'fitted wardrobes', 'Furnished', 'generator', 'gym', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Water pump', 'Water tank', 'Wifi']",1.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103745-6.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103745.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103635-2.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103510.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103537.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103531.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103500.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103623.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/20180423_103654.jpg']",For Rent,1500.0,False,0.0,,Per Month,1273,1 & 2 Bedroom Serviced Apartments for Let,100Sq M,Addis Ababa,Bole
402,https://www.ethiopianproperties.com/property/reasonably-priced-2-bedroom-apartment-rent-bole/,Agent Admin,+251-911-088-114,[],2.0,2.0,USD,"This is a fully furnished apartment with 2 bedrooms, 2 bathrooms, a kitchen, a laundry room and living room. It is located in well maintained and managed apartment block walking distance to the lively Bole Road, which is lined with nice restaurants, cafes, supermarkets, shopping malls, etc. There is backup generator and 24 hour security.","['3 Phase electric meter', 'Asphalted access roads', 'Emergency Exit', 'fitted wardrobes', 'Furnished', 'generator', 'Laundry Room', 'Parquet Floor', 'Water pump', 'Water tank']",1.0,[],For Rent,2000.0,False,0.0,,Per Month,1272,Reasonably Priced 2 Bedroom Apartment for Rent in Bole,,Addis Ababa,Bole
403,https://www.ethiopianproperties.com/property/beautiful-family-home-nice-gated-community/,Agent Admin,+251-911-088-114,[],3.0,5.0,USD,"This gorgeous house is well kept and has 5 bedrooms and 3 bathrooms making it ideal for a family. Its location inside a popular gated community facing a big community garden is another big plus, where kids can play. In addition there is a good size matured private garden in the compound. 
There are also several service rooms on the rear side, which can be used as maid’s room, storage and anything else as necessary. 
Big Plus: there is a tennis court inside the compound and a small play ground for kids.
Rent is very negotiable.","['2 Stories', '3 Phase electric meter', 'Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Gated Community', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/008.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/2-1.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/3.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/4.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/022.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/5.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/7.jpg']",For Rent,4000.0,False,0.0,,Per Month,,Beautiful family home in a nice gated community,650Sq M,Addis Ababa,Jack Ross
404,https://www.ethiopianproperties.com/property/villa-rent-beautiful-garden/,Agent Admin,+251-911-088-114,[],2.0,3.0,USD,This is a beautiful bungalow in a big compound with good size matured garden. It is conveniently located walking distance to Bole road yet situated on a quiet street. The house has a nice veranda and great outdoor space to enjoy the beautiful Addis weather.,"['Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Laundry Room', 'Lawn', 'Parquet Floor', 'Plastic floor tiles', 'Water pump', 'Water tank']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/0-Front.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/11.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1-2.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/33.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/22.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1-3.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/44.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1-4.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1-6.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1-7.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/1-5.jpg']",For Rent,3800.0,False,0.0,,Per Month,1284,Villa for Rent (with beautiful garden),1000Sq M,Addis Ababa,Bole
405,https://www.ethiopianproperties.com/property/fully-furnished-modern-villa-old-airport/,Agent Admin,+251-911-088-114,[],4.0,5.0,USD,"If you are looking for a fully furnished family home in close proximity to ICS, here is a great option you should consider. The house has many balconies to enjoy the outdoors.","['3 stories', 'basement', 'Coblestone Access Road', 'Fire Place', 'fitted wardrobes', 'Furnished', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'walk-in closet', 'Water pump']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144543.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144439.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144102.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144404_001.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144425.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144149.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144116.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/06/20180531_144119_001.jpg']",For Rent,4500.0,False,0.0,,Per Month,1300,Fully Furnished Modern Villa in Old Airport,,Addis Ababa,Old Airport
406,https://www.ethiopianproperties.com/property/beautifully-furnished-gorgeous-house/,Agent Admin,+251-911-088-114,[],3.0,4.0,USD,"This gorgeous house is fully furnished and is located in the popular gated community, Jack Ross. It has 4 bedrooms and 3 bathrooms. Unlike most houses, this one comes with a generator. 
Big Plus: there is a tennis court inside the compound and a small play ground for kids.
Rent is slightly negotiable.","['2 Stories', '3 Phase electric meter', 'Asphalted access roads', 'Fire Place', 'fitted wardrobes', 'Furnished', 'Gated Community', 'generator', 'Jacuzzi', 'Laundry Room', 'Lawn', 'Parquet Floor', 'walk-in closet', 'Water pump']",2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0006.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0005.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0000-1.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0008.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0004.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0002.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0007.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0001.jpg']",For Rent,3500.0,False,0.0,,Per Month,1289,Beautifully Furnished Gorgeous House,400Sq M,,
407,https://www.ethiopianproperties.com/property/fully-furnished-2-bedroom-house-rent/,Agent Admin,+251-911-088-114,[],2.0,2.0,USD,"This cute house is fully furnished and it is reasonably priced. It is located in a green part of Bole, where the roads are paved nicely. Don’t miss out on this great offer. Call us now.",['Asphalted access roads'],2.0,"['https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0037.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0038.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0036.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0039.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0041.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0040.jpg', 'https://www.ethiopianproperties.com/wp-content/uploads/2018/04/IMG-20180428-WA0042.jpg']",For Rent,1500.0,False,0.0,,Per Month,1287,Fully Furnished 2 Bedroom House for Rent,500Sq M,Addis Ababa,Bole
